785/2022,Instalación de ascensor en Casa de la Cultura de Toreno,Instalación de edificios y obras;Obras;,Resuelta,"49,586.78",30/08/2022,Junta de Gobierno del Ayuntamiento de Toreno,19-11-2022
N202200316,Servicio de Transporte No Sanitario en el ámbito territorial de la Comunidad Foral de Navarra,"Servicios de transporte por vía terrestre, incluidos los servicios de furgones blindados y servicios de mensajería, excepto el transporte de correo;Servicios;",Resuelta,"54,954.95",13/06/2022,"Dirección General de la Mutual Midat Cyclops, Mutua Colaboradora con la Seguridad Social, nº 1",19-11-2022
22700022300,Suministro y distribución de material de oficina no inventariable con destino a diversos centros de la Agencia Estatal de Administración Tributaria,Adquisición;Suministros;,Resuelta,"56,679.31",01/07/2022,Dirección del Servicio de Gestión Económica de la Agencia Estatal de la Administración Tributaria,19-11-2022
68/21,servicio de fomento de la empleabilidad local a través de la generación de bolsas de cuidado para la mejora de conciliación familiar en la ciudad autónoma de ceuta dentro del plan corresponsables del Centro Asesor de la Mujer,Otros servicios;Servicios;,Resuelta,"119,035.59",28/03/2022,Órgano de Contratación de la Ciudad Autónoma de Ceuta,19-11-2022
127/2022,Restauración y Adecuación de Viviendas de Alquiler en Edificio Residencia,Acabado de edificios y obras;Obras;,Evaluación,"381,190.33",25/10/2022,Alcaldía del Ayuntamiento de Viver,19-11-2022
029-2022-0345,Gestión y prestación del transporte No sanitario para los pacientes de Mutua Universal en la Provincia de Tarragona,Otros servicios;Servicios;,Adjudicada,"619,211.56",09/09/2022,"Mutua Universal Mugenat, Mutua Colaboradora con la Seguridad Social nº 10",19-11-2022
50/s/22/su/ge/sd/171,suministro de bata quirúrgica impermeable talla xl súpergrande estéril,Adquisición;Suministros;,Adjudicada,"41,400.00",01/09/2022,Dirección Gerencia del Complejo Hospitalario Universitario de Canarias,19-11-2022
29720/22,Obras de cambio de material de cubrición y elementos estructurales de 3 edificaciones con destino a la Misión Biológica de Galicia,Construcción;Obras;,Resuelta,"443,542.27",24/06/2022,"Presidencia de la Agencia Estatal Consejo Superior de Investigaciones Científicas, M.P.",19-11-2022
145/2020/00106.1.40,"Difusión campaña ""Navidad Mercados de Madrid""",Servicios de publicidad;Servicios;,Adjudicada,"59,504.13",,"Área de Gobierno de Portavoz, Seguridad y Emergencias",19-11-2022
2022/ETSAE0814/00002119E,ACTO. CRISTÓBAL COLÓN T.C.:502-04/21. Asfaltado acceso a pabellones del INVIED (22-1269)(Procedimiento Abierto Simplificado Reducido Art.159.6 LCSP 09/2017) ,Construcción;Obras;,Resuelta,"23,768.45",23/09/2022,Jefatura de Asuntos Económicos del Mando de Canarias,19-11-2022
62011501919,.suministro repuestos motores man,Adquisición;Suministros;,Adjudicada,"425,000.00",08/08/2022,"Dirección General de Renfe Fabricación y Mantenimiento Sociedad Mercantil Estatal, S.A.",19-11-2022
2022/AR45U/00000775E ,"Servicios de mantenimiento de modificación referentes a la ejecución de la POM del sistema de refrigeración de la bocina para un Buque de Acción Marítima Clase ""M""",Servicios de mantenimiento y reparación;Servicios;,Resuelta,"90,000.00",30/09/2022,Intendente de las Palmas,19-11-2022
2022/012937,Electromedicina MC Lote 23: Anatomía patológica (1) Contrato Basado 2,Adquisición;Suministros;,Resuelta,"25,800.00",,Secretaria General del Servicio de Salud de Castilla-La Mancha,19-11-2022
PARCS INFANTILS 14322022000053,"Disposar l'adhesió de l'Ajuntament de Lloret de Mar a la segona pròrroga de l'Acord marc de subministrament de parcs infantils i mobiliari urbà amb destinació a les entitats locals de Catalunya (Exp. 2017.05), per a la contractació del subministrament i col·locació d'elements de jocs per a l'àrea d'esbarjo del carrer Pau Arpí i Galí de Lloret de Mar.",;Suministros;,Adjudicada,"12,521.91",,Ajuntament de Lloret de Mar,19-11-2022
IT-2022-985,"Servei de suport en la gestió de les xarxes socials del Departament d'Interior (des de la planificació, coordinació de continguts fins a la publicació), i l'elaboració de materials creatius per ser difosos per xarxes (des de la creativitat, disseny i producció de peces, adaptacions als diferents canals i anàlisi de dades)",;Servicios;,Evaluación,"46,070.00",,Departament d'Interior,19-11-2022
18/2022,Servei del manteniment tècnic dels equips compressors d'aire amb assistència en planta per a solucionar les inicdències que es puguin produir.,;Servicios;,Resuelta,"59,000.00",22/04/2022,"Servei d'Incineració de Residus Urbans, SA",19-11-2022
11784/2022,"Servicio de entrega de documentación y bolsa del nadador, cronometraje, consigna, sesión de calentamiento, colocación publicidad estática, gestión de puesto de avituallamiento de travesía a nado el río (Lanzarote - La Graciosa), organizado por el Área de Deportes del Cabildo de Lanzarote","Servicios de esparcimiento, culturales y deportivos;Servicios;",Resuelta,"21,142.00",12/08/2022,Presidencia del Cabildo Insular de Lanzarote,19-11-2022
582022010200,Tecnicos y peones apoyo cet torregorda,Otros servicios;Servicios;,Resuelta,"258,559.33",17/05/2022,Dirección General del INTA,19-11-2022
2022000054,Ejecución de las obras de remodelación de viales peatonales y creación de zonas estanciales en el Parque Alhóndiga de Getafe.,Otras construcciones especializadas;Obras;,Resuelta,"413,262.83",26/07/2022,Junta de Gobierno del Ayuntamiento de Getafe,19-11-2022
2022160,Suministro e instalación para la subsanación de las deficiencias detectadas por las inspecciones en los sistemas contraincendios de varios edificios del Ayuntamiento de Calvià,Adquisición;Suministros;,Adjudicada,"25,838.65",13/10/2022,Tenencia de Alcaldía de Servicios Generales e Infraestructuras del Ajuntament de Calvià,19-11-2022
1576/2022,"Servicios de control, mantenimiento básico del gimnasio y Complejo Deportivo Municipal, así como prestación de servicios de monitor de Gimnasio y actividades","Servicios de esparcimiento, culturales y deportivos;Servicios;",Adjudicada,"67,200.00",13/10/2022,Alcaldía del Ayuntamiento de El Campillo,19-11-2022
2000052,Servicios de implantación y mantenimiento de un ERP y Servicio de oficina técnica de proyecto (PMO) para SEGIPSA,Otros servicios;Servicios;,Resuelta,"1,984,181.00",22/04/2021,"Consejo de Administración de la Sociedad Mercantil Estatal de Gestión Inmobiliaria de Patrimonio, M.P.S.A. (Segipsa)",19-11-2022
28/VC-056/23,"Servicios de mantenimiento a todo riesgo de diversos ascensores, plataformas elevadoras y plataformas salvaescaleras instalados en distintas dependencias de la Dirección Provincial del Instituto Nacional Seguridad Social de Madrid, desde 1 de enero de 2023 a 31 de diciembre de 2023.",Servicios de mantenimiento y reparación;Servicios;,Resuelta,"12,840.00",03/10/2022,INSS-Dirección provincial de Madrid,19-11-2022
CONT-073/2022 (21474/2022),"Contrato privado consistente en actuación musical del grupo artístico ""Panorama"" en el ""Parc de la Festa"" durante la Feria y Fiestas de Gandia 2022",;Privado;,Resuelta,"17,355.38",,Concejalía Delegada de Contratación del Ayuntamiento de Gandía,19-11-2022
2022/0000000042,"Servicios de mediación y asesoramiento de las pólizas de seguros para la Mutua de Accidentes de Canarias, Mutua Colaboradora con la Seguridad Social nº 272.",Servicios financieros: a) servicios de seguros; b) servicios bancarios y de inversión;Servicios;,Resuelta,0.00,21/08/2022,Dirección Gerencia de la Mutua de Accidentes de Canarias,19-11-2022
2022003956,Material eléctrico.,Adquisición;Suministros;,Resuelta,"163,551.40",11/07/2022,Alcaldía del Ayuntamiento de San Bartolomé de Lanzarote,19-11-2022
TSA0072969,"Servicio de Gestión de los Residuos no peligrosos (de Construcción y Demolición (RCD), voluminosos y mezcla de residuos municipales) y gestión de residuos peligrosos (derivados del amianto o fibrocemento) que se encuentran en las vías pecuarias de la Comunidad de Madrid.",Otros servicios;Servicios;,Resuelta,"132,654.91",27/05/2022,"Empresa de Transformación Agraria S.A.,S.M.E., M.P., (TRAGSA)",19-11-2022
eAJ-0061/2022,"Patrocinio del evento ""Sand series ITB Beachtennis Gran Canaria 2022""",Otros servicios;Servicios;,Resuelta,"31,668.22",18/07/2022,Promotur Turismo Canarias S.A.,19-11-2022
SUM014/2022,Suministro y mantenimiento de infraestructura de escritorios virtuales (VDI) para gestión de Software de carácter docente de la Universidad de León en el marco del proyeto UniDigital - Línea 1,Adquisición;Suministros;,Resuelta,"198,000.00",22/07/2022,Rector de la Universidad de León,19-11-2022
SE._1/2022,"prestación del servicio, por personal debidamente cualificado, de actividades socioculturales que organizan los centros de día de atención social a personas mayores que gestiona directamente la Dirección General de Políticas Sociales e Inmigración, con el fin de fomentar la cultura, el desarrollo personal y la promoción de la salud de las personas mayores
",Servicios sociales y de salud;Servicios;,Resuelta,"534,338.21",08/07/2022,Viceconsejería de Derechos Sociales,19-11-2022
EMERGENCIA 715-2020-238,Implementación de medidas de distanciamiento mediante elementos de barrera para el Departamento de Salud Valencia-Doctor Peset.,Otros acabados de edificios y obras;Obras;,Resuelta,"162,530.43",,Departamento de Salud Valencia Dr. Peset. Dirección Económica-Gerencia,19-11-2022
437/2021,"gestión, mantenimiento y actividad del teatro auditorio municipal de torrevieja, del conservatorio y del auditorio internacional.","Servicios de esparcimiento, culturales y deportivos;Servicios;",Adjudicada,"9,201,894.20",28/01/2022,Presidencia del Instituto Municipal de Cultura Joaquín Chapaprieta Torregrosa,19-11-2022
TSA0073940,"Establecimiento del acuerdo marco de contratos tipo obra en régimen de alquiler de maquinaria de diversa índole, con operario y combustible, durante los años  2023-2024 para las obras de La Rioja, a adjudicar por procedimiento abierto simplificado.",Alquiler de equipo de construcción o demolición con operario;Obras;,Evaluación,"1,981,353.00",19/10/2022,"Empresa de Transformación Agraria S.A.,S.M.E., M.P., (TRAGSA)",19-11-2022
AH_22004,Vigilancia nocturna en las instalaciones de la Estación depuradora de aguas residuales de Torrent (Valencia),Otros servicios;Servicios;,Resuelta,"21,772.92",22/08/2022,Gerencia de Aigües de l'Horta S.A.,19-11-2022
238/2022,El objeto del contrato es la adjudicación del Contrato del Servicio de Mantenimiento de Ascensores y Plataformas en Edificios Municipales del Ayuntamiento de Rota.,Servicios de mantenimiento y reparación;Servicios;,Resuelta,"16,800.00",22/07/2022,Alcaldía del Ayuntamiento de Rota,19-11-2022
1442/2022,"Actividades de rehabilitación integral del velero escuela ""Arosa"" de la Armada, para garantizar su seguridad en la navegación y recuperar la operatividad de sus equipos y sistemas",Otros servicios;Servicios;,Resuelta,"1,000,000.00",21/07/2022,Dirección de Gestión Económica de la Jefatura de Apoyo Logístico de la Armada,19-11-2022
359/2022,Contratación del servicio de lavado de uniformidad. ,Otros servicios;Servicios;,Resuelta,"46,500.00",07/05/2022,Gestión de Medio Rural de Canarias S.A.U. (GMR Canarias),19-11-2022
477/22,"""Suministro de uniformidad con el fin de equiparar al personal de Gesplan para el desarrollo de su actividad""",Adquisición;Suministros;,Resuelta,"138,998.80",20/07/2022,Consejería Delegada de Gestión y Planeamiento Territorial y Medioambiental S.A.,19-11-2022
25897-332,A subministración de catrocentas cadeiras para a Sala de Estudos situada no edificio do Auditorio Pazo de Congresos “Mar de Vigo”,Adquisición;Suministros;,Anulada,"36,528.00",10/10/2022,Junta de Gobierno del Ayuntamiento de Vigo,19-11-2022
PRC/2022/000060599 O-01/2022 SEXPE,Reforma del Centro de Empleo de Plasencia.,Construcción;Obras;,Evaluación,"923,900.70",31/10/2022,Servicio Extremeño Público de Empleo (SEXPE),19-11-2022
2022/ETSAE0904/00000172E,Consultoria migración Jira Server a Jira CLoud,Servicios de informática y servicios conexos;Servicios;,Resuelta,"1,280.00",29/06/2022,"Sección de Asuntos Económicos de la Jefatura Sistemas de Información, Telecomunicaciones y Asistencia Técnica",19-11-2022
2022/ETSAE0427/00002083E,"Contrato de servicio de limpieza en UCOs de lote 4 BAM 2019/JCMDEF/00000082, Instalaciones MINISDEF en TN desde el 01OCT22 al 30NOV22 (a.i.)",Servicios de mantenimiento y reparación;Servicios;,Resuelta,"730,220.84",,Jefatura de Intendencia de Asuntos Económicos Oeste,19-11-2022
O-24/22,Reparación de la Plaza de Hortichuela.,Construcción;Obras;,Evaluación,"14,733.11",13/10/2022,Concejalía de Personal y Contratación del Ayuntamiento de Torre Pacheco,19-11-2022
SCPO2022000008,"Atorgament de la llicència d'ús privatiu de domini públic local per a la instal¿lació, gestió i manteniment de les màquines de venda automàtica de begudes fredes, calentes i productes sòlids d'alimentació tipus snacks, en diversos edificis municipals de Montornès del Vallès.",;Privado;,Resuelta,0.00,08/06/2022,Ajuntament de Montornès del Vallès,19-11-2022
2022_1128,"L'objecte del contracte és l'externalització del Servei de Mediació Comunitària, entès com a servei comarcal que promou la convivència ciutadana i facilita la resolució dels conflictes des d'una mirada comunitària i restaurativa.",;Servicios;,Adjudicada,"35,152.00",13/07/2022,Consell Comarcal del Berguedà,19-11-2022
N22/27,Servei d'inserció de publicitat a mitjans culturals en paper i digitals i exterior per a la difusió i promoció del programa d'exposició i activitats del Santa Mònica.,;Servicios;,Adjudicada,"31,054.55",21/09/2022,Institut Català de les Empreses Culturals,19-11-2022
ACJ-2022-20002,Subministrament i muntatge de taules i cadires per als menjadors del Albergs gestionats per l'Agència Catalana de Joventut,;Suministros;,Adjudicada,"288,000.00",20/07/2022,Agència Catalana de la Joventut,19-11-2022
2022/029 (33/2022/48),"Prestació del servei de gestió i d'animació sociocultural i comunitària dels Programes d'Acció del Servei de Joventut de l'Ajuntament de Granollers (PASJ) que son els següents:
- Programa de suport a l'emancipació juvenil
- Programa de formació i lleure educatiu
- Programa de promoció i suport de la participació juvenil
- Programa sociocultural i oci alternatiu
- Programa de treball transversal i comunicació
d'acord amb el plec de prescripcions tècniques que regula aquest contracte",;Servicios;,Resuelta,"590,374.02",30/05/2022,Ajuntament de Granollers,19-11-2022
2022.47,Construcción de Centro Social y Comercio Público en el nº 1 de Venta del Patio (Mendixur),;Obras;,Evaluación,"1,110,655.51",07/09/2022,Pleno,19-11-2022
50/22,Obras comprendidas en el Proyecto de Ejecución de Innovación abierta para la transición sostenible en los sectores marinos y fomento y coordinación de la investigación científica y técnica (Proyecto ITSASGUNEA).,;Obras;,Resuelta,"1,195,869.47",23/09/2022,La Gerente de la UPV/EHU,19-11-2022
SERV/ABR_SP_SMPL/AY/2021000050,Contrato de servicios de asistencia técnica para la ejecución del programa de conciliación de la vida familiar y laboral de familias vulnerables en periodo no lectivo o vacacional. SERV/ABR_SP_SMPL/AY/2021000050,Servicios de educación y formación profesional;Servicios;,Resuelta,"20,860.65",25/11/2021,Junta de Gobierno Local del Ayuntamiento de Calahorra,19-11-2022
26/2021,Estructura de cubrición de pista polideportiva,Construcción;Obras;,Evaluación,"201,792.34",26/10/2022,Pleno del Ayuntamiento de Santo Domingo de Silos,19-11-2022
TSA0072947,Suministro de valvulería para la obra de abastecimiento de agua en la campiña baja en la provincia de Guadalajara. ,Adquisición;Suministros;,Resuelta,"78,756.12",09/06/2022,"Empresa de Transformación Agraria S.A.,S.M.E., M.P., (TRAGSA)",19-11-2022
SU/20/22,Sistema de autenticación OPENATHENS para acceder a la colección bibliográfica electrónica con acceso por IP de la biblioteca de la Universidad Jaume I,Adquisición;Suministros;,Resuelta,"23,576.00",05/09/2022,Rectorado de la Universidad Jaume I,19-11-2022
2022-SUS-049,Suministro de dos objetivos y dos cabezales cámara para torre de artroscopia del quirófano de Mutua Balear,Adquisición;Suministros;,Resuelta,"36,963.00",14/09/2022,"Dirección Gerencia de Mutua Balear, Mutua de Accidentes de Trabajo y Enfermedades Profesionales de la Seguridad Social Nº 183",19-11-2022
G/0080/Y/22/2,"Contratación de servicios de alojamiento en régimen de pensión completa y servicio de
“catering”, para el personal asistente al ejercicio del Grupo Naval Sur de la red ATLAS de unidades de intervención
de la Unión Europea, que tendrá lugar en Tarragona durante el último trimestre del presente año 2022.",Servicios de hostelería y restaurante;Servicios;,Resuelta,"44,588.43",29/08/2022,Jefatura de Asuntos Económicos de la Guardia Civil,19-11-2022
SP00077/2022,"Servicio de Diagnóstico por la Imagen para la realización de pruebas de Resonancia Magnética Nuclear (RMN), en régimen ambulatorio, en el ámbito territorial de Marbella, para ASEPEYO, Mutua Colaboradora con la Seguridad Social nº 151",Servicios sociales y de salud;Servicios;,Evaluación,"47,600.00",13/10/2022,Subdirección General Sanitaria de ASEPEYO. Mutua Colaboradora con la Seguridad Social. num. 151,19-11-2022
SU13822002690,Suministro de cesión de derechos de uso sobre el software chemoffice,Adquisición;Suministros;,Resuelta,"17,196.00",02/09/2022,Gerencia de la Universidad de Castilla-La Mancha,19-11-2022
80652E/2022,"Contratación de redacción de Proyecto Básico y de Ejecución y de la Dirección Facultativa de las obras, y Coordinación de la Seguridad y Salud en obras de rehabilitación residencial de edificio de Cimadevilla en la calle Atocha n.º 10 para 3 viviendas asequibles",Servicios de arquitectura; servicios de ingeniería y servicios integrados de ingeniería; servicios de planificación urbana y servicios de arquitectura paisajista. Servicios conexos de consultores en ciencia y tecnología. Servicios de ensayos y anílisis técnicos;Servicios;,Adjudicada,"14,526.00",07/09/2022,Consejo de Administración de la Empresa Municipal de la Vivienda de Gijón ,19-11-2022
15/2022,"Alquiler, montaje y desmontaje de Casetas, módulos de oficina y módulos de aseos durante la Feria de Primavera para las Anualidades 2022 y 2023 con posibilidad de prorroga para las anualidades 2024 y 2025, situada en el Recinto Ferial ""La Noria"" de Vejer de la Frontera",Alquiler;Suministros;,Resuelta,"140,000.00",24/04/2022,Alcaldía del Ayuntamiento de Vejer de la Frontera,19-11-2022
21/2022,Servicio de operaciones de conservación en la red viaria del municipio de Santanyí,Servicios de mantenimiento y reparación;Servicios;,Resuelta,"330,310.74",08/07/2022,JUNTA DE GOBIERNO DEL AYUNTAMIENTO DE SANTANYÍ,19-11-2022
48023F/2022,"Obras de renovación de las redes de distribución de agua potable y de saneamiento de Gijón en suelo urbano consolidado en tres lotes (Ceares – El Llano, La Calzada, calle Andalucía)",Fontanería;Obras;,Resuelta,"2,700,948.71",07/06/2022,Consejo de Administración de la Empresa Municipal de Aguas de Gijón SA,19-11-2022
001/2022/5484,"Obras de renovación del campo n 2 “Paco Gallardo” de fútbol del Polideportivo La Sismat sito en Paseo de La Mora s/n Elda, Plan de Inversiones ""Renace"".",Construcción general de inmuebles y obras de ingeniería civil;Obras;,Resuelta,"247,618.79",05/07/2022,Junta de Gobierno del Ayuntamiento de Elda,19-11-2022
CONTR 2022 10862,Servicio de limpieza de las dependencias de la Escuela Balear de Administración Pública de Ibiza,Servicios de limpieza de edificios y servicios de administración de bienes raíces;Servicios;,Resuelta,"22,514.08",25/08/2022,Escuela Balear de Administración Pública (EBAP),19-11-2022
2022/2377H,"Contracte d'obres de ""Reforma i canvi d'ús de dues naus i pati central de Sa Refinadora""",Otras construcciones especializadas;Obras;,Resuelta,"593,462.33",03/08/2022,Alcaldia del Ayuntamiento de Marratxí,19-11-2022
G 17/2019,"Suministro vehículo tipo furgón L2-h3 para servicio de aguas, debidamente equipado.",Adquisición;Suministros;,Adjudicada,"26,446.28",03/05/2019,Presidencia de la Mancomunidad Mío Cid,19-11-2022
2022002132/2,"Contrato derivado lote 4: AM seguridad y salud en la obra ""Ejecución de traslado del Parque de Maquinaria al Polígono de Barro""",Servicios de arquitectura; servicios de ingeniería y servicios integrados de ingeniería; servicios de planificación urbana y servicios de arquitectura paisajista. Servicios conexos de consultores en ciencia y tecnología. Servicios de ensayos y anílisis técnicos;Servicios;,Adjudicada,"5,001.75",,Presidencia de la Diputación Provincial de Pontevedra,19-11-2022
SE-21/2022,"Servicio de mantenimiento, asistencia técnica y arrendamiento sin opción a compra de una máquina fotocopiadora multifunción para el servicio de formación profesional para el empleo y formación, en colaboración con la Junta de Andalucía, en el edificio Ma'arifa. Procedimiento abierto simplificado - Artículo 159.6 LCSP.",Servicios de mantenimiento y reparación;Servicios;,Evaluación,"3,611.58",13/10/2022,"Consejo Rector del Instituto de Fomento, Empleo y Formación de la Ciudad de Cádiz - Ayuntamiento de Cádiz",19-11-2022
1702/2022,Obras de construcción de un módulo para 180 Nichos en el Cementerio municipal de Tauste.,Construcción;Obras;,Resuelta,"178,738.00",11/08/2022,Junta de Gobierno del Ayuntamiento de Tauste,19-11-2022
925040D,Servicio de revisiones extraordinarias adicionales de los telesillas “Onofre quintanilla”. “Riopinos” y “Requejines” de la E.I. de San Isidro y el telesilla “Gobia” de la E.I. Valle Laciana - Leitariegos,Servicios de mantenimiento y reparación;Servicios;,Adjudicada,"57,200.00",19/05/2022,Presidencia de la Diputación Provincial de León,19-11-2022
202200000067,Suministro de un microscopio multitécnica 3D,Adquisición;Suministros;,Resuelta,"201,284.40",20/07/2022,Dirección del Centro Español de Metrología,19-11-2022
16187/2021,suministro de vestuario para servicios generales,Adquisición;Suministros;,Resuelta,"18,414.00",12/10/2022,Junta de Gobierno del Ayuntamiento de Villajoyosa,19-11-2022
GEX 7016/2022,"Procedimiento Negociado sin Publicidad, por el trámite de Urgencia, para otorgar concesión administrativa de dominio público para la explotación del bar del edificio de usos múltiples de la aldea de Villalón",Servicios de hostelería y restaurante;Servicios;,Adjudicada,"2,880.00",13/10/2022,Alcaldía del Ayuntamiento de Fuente Palmera,19-11-2022
2022-033,Demolición de los edificios 1 y 2 de locales de armadores en el Puerto de Algeciras,Demolición de inmuebles y movimientos de tierras;Obras;,Resuelta,"174,469.32",17/08/2022,Presidencia de la Autoridad Portuaria de la Bahía de Algeciras,19-11-2022
SERV04/22,Servicios de redacción de proyectos para la instalación de puntos de recarga de vehículos eléctricos en municipios de Cantabria. Fase 2.,Servicios de arquitectura; servicios de ingeniería y servicios integrados de ingeniería; servicios de planificación urbana y servicios de arquitectura paisajista. Servicios conexos de consultores en ciencia y tecnología. Servicios de ensayos y anílisis técnicos;Servicios;,Adjudicada,"32,000.00",16/05/2022,"Consejo de Administración de Gestión de Viviendas e Infraestructuras en Cantabria S.L. (GESVICAN, S.L.)",19-11-2022
385/2022,"Las obras que se realizarán en las Calles Vega del Henares, Arroyo de los Chorrillos, Páez de Castro, La Rubita y Los rosales serán las siguientes: 
1)Fresado del pavimento deteriorado mediante fresadora mecánica, incluso barrido, carga, retirada y transporte a vertedero, con un espesor mínimo de 5 cm.
2)Posteriormente al fresado se proyectará un riego de adherencia con emulsión asfáltica y catiónica C60B3 ADH.
3)A continuación del riego se colocará una M.B.C. tipo AC11 SURF 50/70 S con un espesor medio de 7 cm. extendida, nivelada y compactada, para capa de rodadura, de composición densa, con árido granítico de 11 mm. de tamaño máximo y betún asfáltico de penetración, realizando juntas de transición entre los paños existentes y los nuevo.

4)Se realizara tanto la señalización horizontal, marcas viales de aparcamiento, flechas de sentido de circulación, cebreados, badenes, etc.. Como vertical, señales circulares, triangulares y rectangulares.

5)También se levantarán las tapas de los cercos, adecuando su altura a la nueva rasante del pavimento, recibiéndolas posteriormente y se picarán los accesos a garajes que invaden los viales. Los badenes existentes, algunos que son suficientemente altos, no se van a modificar y los de altura adecuada se recrecerán según el trabajo de aglomerado que se llevara a hecho, tratando también los mismos. 
Además, se modificará la disposición de plazas de aparcamiento para turismos y camiones en C/ Vega del Badiel y Arroyo de los Chorrillos. ",Construcción general de inmuebles y obras de ingeniería civil;Obras;,Adjudicada,"325,925.62",24/08/2022,Alcaldía del Ayuntamiento de Quer,19-11-2022
2022/127,"Servicio artístico del grupo Electric Alley para su participación en el programa de actividades a realizar con motivo de la SAIL GP 2022, el dia 23 de septiembre",;Privado;,Resuelta,"5,500.00",13/09/2022,Junta de Gobierno del Ayuntamiento de Cádiz,19-11-2022
1424/2022-343,L'objecte del contracte és la contractació del subministrament dels complements dels agents de la Policia Local i dels conductors de la grua municipal de Cubelles.,;Suministros;,Adjudicada,"13,223.14",04/08/2022,Ajuntament de Cubelles,19-11-2022
O-28/2021 AJT/7174/2021,"Execució de les obres de conservació, reparació, millora i renovació de la infraestructura urbana de la ciutat, així com la construcció de claveguerons i guals de vehicles.",;Obras;,Evaluación,"4,283,867.19",,Ajuntament de l'Hospitalet de Llobregat,19-11-2022
2022-00255,Prestación de servicio de cátering para el encuentro de Navidad 2022 del personal de la APB. Clave de expediente: 2022P040037,Otros servicios;Servicios;,Evaluación,"36,000.00",13/10/2022,Presidencia del Consejo de Administración de la Autoridad Portuaria de Barcelona (PORT DE BARCELONA),19-11-2022
230/2021,suministro y gestión del carburante con destino a la flota de vehículos y maquinaria de Canal de Isabel II S.A y Ente Canal de Isabel II,;Suministros;,Evaluación,"3,982,026.79",,"Canal de Isabel II, S.A.",19-11-2022
0085-2021,"mantenimiento, conservación y nueva instalación de señalización horizontal y vertical en el término Municipal de Murcia",Servicios de mantenimiento y reparación;Servicios;,Resuelta,"1,735,537.19",03/01/2022,Junta de Gobierno del Ayuntamiento de Murcia,19-11-2022
2022/00004281J,Obras de pavimentación parcial y salida de pluviales en calle Ullal de l'Estany,Construcción;Obras;,Evaluación,"63,080.74",11/10/2022,Alcaldía del Ayuntamiento de Peñíscola,19-11-2022
cso/ca/040/2022,suministro para la adquisición de pequeña maquinaria con destino a los servicios operativos del ayuntamiento de langreo,Adquisición;Suministros;,Resuelta,"16,528.92",12/09/2022,Alcaldía del Ayuntamiento de Langreo,19-11-2022
48/2019,Asistencia técnica urbanística,Servicios de mantenimiento y reparación;Servicios;,Adjudicada,"80,000.00",11/03/2020,Presidencia de la Mancomunidad Mío Cid,19-11-2022
865665N,Obra para la construcción de cuatro pistas de pádel reglamentarias en el polideportivo de Sant Ferrán. ,Construcción;Obras;,Resuelta,"267,574.80",24/08/2022,Consejo Ejecutivo del Consejo Insular de Mallorca,19-11-2022
CONSER02021023OP,"Servicio de asesoramiento jurídico en proyectos de investigación y desarrollo financiados por la Unión Europea, estatales y por empresas privadas en el campo de la computación de altas prestaciones (HPC) y asistencia jurídica en software opensource e Inteligencia Artificial en el BSC-CNS",Servicios jurídicos;Servicios;,Anuncio Previo,"110,000.00",,Dirección de Barcelona Supercomputing Center - Centro Nacional de Supercomputación (BSC-CNS),19-11-2022
6684/2022,"Contrato suministro alimentos y bebeidoas para las prácticas del alumnado de Cocina y Servicios de los Talleres de Formación de la Fundación para la Promoción del Empleo, organismo autónomo del Iltre. Ayto. de la Villa de Ingenio",Adquisición;Suministros;,Resuelta,"19,006.32",06/09/2022,"Presidencia de la Fundación para la Promoción del Empleo, la Formación Profesional y el Movimiento Cooperativo del Iltre. Ayto. de la Villa de Ingenio",19-11-2022
2022/AR46U/00001318E,Reparación de vallado de seguridad en perímetro de poniente de la Base Naval de Rota.,Construcción;Obras;,Resuelta,"109,420.23",17/10/2022,Intendente de Rota,19-11-2022
2022/015374,Suministro de combustible de automoción para los vehículos vinculados a la Gerencia de Atención Integrada de Valdepeñas,Adquisición;Suministros;,Adjudicada,"15,950.41",,Gerencia del Area de Atención Integrada de Valdepeñas,19-11-2022
DC-SOAYC-000603,"Asesoramiento integral en materia de protección de datos personales, garantía de derechos digitales, sistema de gestión de seguridad de la información y esquema nacional de seguridad en todo lo relatico a la resolución de consultas, comunicaciones orales y escritas, reuniones presenciales (en cualquiera de las localidades en las que ENUSA o sus filiales cuenten con centro de trabajo) y online.",Servicios jurídicos;Servicios;,Adjudicada,"20,000.00",06/06/2022,"ENUSA Industrias Avanzadas S.A., S.M.E. ",19-11-2022
40/2022,"Servicios de mantenimiento correctivo, reparaciones y ampliaciones de las instalaciones contra incendios en edificios y establecimientos del Consorcio de la Zona Franca de Barcelona",Servicios de mantenimiento y reparación;Servicios;,Evaluación,"250,000.00",24/10/2022,Consorcio de la Zona Franca de Barcelona,19-11-2022
2022/EA22/00001160E,APO 136 2022 - Adecuación de la fachada en el edificio 953 CIMA  de la Base Aérea de Torrejón,Otros acabados de edificios y obras;Obras;,Adjudicada,"165,289.26",22/08/2022,Jefatura de la Sección Económico Administrativa 22 - Base Aérea de Torrejón (Agrupación de Base),19-11-2022
25987-332,A subministración de catrocentas cadeiras para a Sala de Estudos situada no edificio do Auditorio Pazo de Congresos “Mar de Vigo”,Adquisición;Suministros;,Evaluación,"36,528.00",11/10/2022,Junta de Gobierno del Ayuntamiento de Vigo,19-11-2022
